app_detail_url	country	created_for	data_sources	developers	lang	platforms	source_code_url	summary	technology	title	url
http://data.london.gov.uk/datastore/applications/let-indicators-archive-store	United Kingdom				EN			This page contains links to the latest and archived issues of the indicators slides from London's Economy Today. May 2012: http://data.london.gov.uk/datastore/package/slides-May-letApril 2012: http://data.london.gov.uk/datastore/package/slides-April-letMarch 2012: http://data.london.gov.uk/datastore/package/slides-march-letFebruary 2012: http://data.london.gov.uk/datastore/package/slides-february-letJanuary 2012: http://data.london.gov.uk/datastore/package/slides-january-letDecember 2011: http://data.london.gov.uk/datastore/package/slides-december-2011-letNovember 2011: http://data.london.gov.uk/datastore/package/slides-november-2011-letOctober 2011: http://data.london.gov.uk/datastore/package/october-2011-let-indicator-slides		LET indicators archive store		
http://data.london.gov.uk/datastore/applications/under-representation-certain-groups-undergraduates-within-higher-education	United Kingdom		[Indices of Deprivation 2010 (None, United Kingdom) http://data.london.gov.uk/datastore/package/indices-deprivation-2010], [Participation of Under-Represented Groups in Higher Education (None, United Kingdom) http://data.london.gov.uk/datastore/package/participation-under-represented-groups-higher-education]		EN			In June 2011, Postgrad.com and information designer, David McCandless teamed up to come up with a new data visualisation competition. One of the possibilities was to graphically visualise data of the socio-economic background of students attending different institutions. The GLA entered this Instant Atlas report into the competition to help demonstrate the differences in background of undergraduates entering universities. The report shows proportions of students from lower NS-SEC groups, State-schools and Low-participation neighbourhoods, and also proportions of young and mature undergraduates. Tip: Use the filters just above the map to show Russell Group Universities or the 1994 Group of Universities. To narrow the map down to a single region use the Filter by Region button. The data used in this report can be accessed here (Excel).The full analysis found in the report can also be accessed here (Word).Sources:Universities data comes from HESA.Census data for England and Wales from NOMIS and for Scotland from GROS.Indices of Deprivation is from DCLG.Level-3 Exam results are taken from Neighbourhood Statistics. Notes and definitions: Higher education (HE) students are those students studying above that of level 3 of the National Qualifications Framework, i.e. courses leading to the Advanced Level of the General Certificate of Education (GCE A levels). Note, the universities data shows data for undergraduates only, not postgraduates.  Young students are those who are aged under 21 at 30 September of the academic year in which they are recorded as entering the institution. Mature students are those who are aged 21 or over, also at 30 September of the academic year in which they are recorded as entering the institution. The information on socio-economic classification is taken from the National Statistics Socio-Economic Classification (NS-SEC). The classifications used are: 1 Higher managerial and professional occupations 2 Lower managerial and professional occupations 3 Intermediate occupations 4 Small employers and own account workers 5 Lower supervisory and technical occupations 6 Semi-routine occupations 7 Routine occupations The performance indicator is the proportion of students from NS-SEC classes 4 to 7 (HESA field SEC codes 4, 5, 6 and 7) out of those from NS-SEC classes 1 to 7.Low participation neighbourhoods were defined based on the HE participation rates of people who were aged 18 between 2000 and 2004 and entered a HE course in a UK higher education institution or GB further education college, aged 18 or 19, between academic years 2000/01 and 2005/06. Level 3 Qualifications include achievements of young people aged 16 to 18 (at the start of the academic year) in GCE/Applied GCE A Level and Applied GCE Double Award and Level 3 qualifications equivalent in size to at least one GCE/Applied GCE A Level in 2009/10 and who are resident in England. The results are referenced by location of student residence. Figures are derived from the results of students in Local Authority (LA) maintained schools, Academies, City Technology Colleges (CTCs) and general Further Education Sector Colleges. Average Point Score Per Student is calculated as the sum of the points awarded to each student using the Qualifications and Curriculum Development Agency (QCDA) tariff, divided by the total number of students. English Indices of Multiple Deprivation 2010 Average of LSOA scores is the population weighted average of the combined scores for the LSOAs in a local authority district. This measure is calculated by averaging the LSOA scores in each local authority district after they have been population weighted. (England only) The Employment Deprivation figure measures employment deprivation in an area conceptualised as involuntary exclusion of the working age population from the labour market. A combined count of employment deprived individuals per LSOA is calculated by summing seven key indicators. LSOAs are ranked such that the most deprived LSOA is given the rank of 32482. To calculate the average of LSOA ranks, the LSOA ranks are population weighted within a local authority district to take account of the fact that LSOA size can vary.  For more information of all of these indicators please visit the source website.		Under-representation of Certain Groups of Undergraduates within Higher Education	http://www.postgrad.com/editorial/data-visualisation-competition/	
http://data.london.gov.uk/datastore/applications/tube-tracker	United Kingdom		[Tube Departure Boards, Line Status and Station status (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-tube-status]		EN			Tube Tracker is an iPhone and iPad application by Jetpack Studios LLP that pulls data from the TfL train prediction API and from other sources such as DLR Daisy.		Tube Tracker	http://itunes.apple.com/gb/app/tube-tracker/id441139371?mt=8&ls=1#	
http://data.london.gov.uk/datastore/applications/busit-london	United Kingdom		[TfL Bus Stop Locations and Routes (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-bus-stop-locations-and-routes], [TfL Timetable Listings (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-timetable-listings]		EN			BusIT is a website and mobile application developed by Chris Haynes of Lamplight Development to allow you to plan bus journeys around London.		BusIT London	http://www.busitlondon.co.uk/	
http://data.london.gov.uk/datastore/applications/focus-london-housing	United Kingdom		[Ratio of House Prices to Earnings, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/ratio-house-prices-earnings-borough], [Mortgage and Landlord Possession Actions, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/mortgage-and-landlord-possession-actions-borough], [Dwellings Numbers on Valuation List, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/dwellings-numbers-valuation-list-borough], [Net Additional Dwellings, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/net-additional-dwellings-borough], [Average House Prices, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/average-house-prices-borough], [Housing Tenure of Households, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/housing-tenure-households-borough], [Council Tax Charges - Bands, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/council-tax-charges-bands-borough]		EN			 FOCUSONLONDON2011: HOUSING:AGROWINGCITY With the highest average incomes in the country but the least space to grow, demand for housing in London has long outstripped supply, resulting in higher housing costs and rising levels of overcrowding. The pressures of housing demand in London have grown in recent years, in part due to fewer people leaving London to buy homes in other regions.  But while new supply during the recession held up better in London than in other regions, it needs to increase significantly in order to meet housing needs and reduce housing costs to more affordable levels.  This edition of Focus on London authored by James Gleeson in the Housing Unit looks at housing trends in London, from the demand/supply imbalance to the consequences for affordability and housing need. This report is the fifth release of the Focus on London series. To contact the team or subscribe to the Focus on London mailing list get in touch by email to intelligence@london.gov.uk or tel 020 7983 4658. PRESENTATION: How much pressure is London’s popularity putting on housing provision in the capital? This interactive presentation looks at the effect on housing pressure of demographic changes, and recent new housing supply, shown by trends in overcrowding and house prices. Click on the start button at the bottom of the slide to access.		Focus on London - Housing	http://data.london.gov.uk/focus-on-london	
http://data.london.gov.uk/datastore/applications/maps-financial-capability-data	United Kingdom		[Financial Capability and Child Poverty (None, United Kingdom) http://data.london.gov.uk/datastore/package/financial-capability-and-child-poverty]		EN			The Intelligence Unit at the GLA have created some example maps illustrating the newly updated financial capability data.The first map shows the detailed postcode unit level data for 2010 coloured according to the 4 main groups used in the Experian classification.A version showing the detailed postcode unit level data for 2008 is also available.The second map shows the 2010 data aggregated at LSOA level and consists of individual maps for the 4 main groups.  Each map shows the total number of households per LSOA that are classified within that particular group. The same ranges have been used for all four maps to allow for comparisons of the number of households within each group.A version showing the 2008 data aggregated at LSOA level is also available.Note that the maps are layered PDFs so it is possible to turn individual layers on and off within them.		Maps of Financial Capability Data	http://data.london.gov.uk/datastorefiles/documents/financial-capability-postcode-map-2010.pdf	
http://data.london.gov.uk/datastore/applications/forecasting-domestic-water-consumption	United Kingdom		[Ward Profiles 2010 (None, United Kingdom) http://data.london.gov.uk/datastore/package/ward-profiles-2010]		EN			Ashley Woods from UCL has conducted research into forecasting domestic water consumption rates for London using amongst other things datasets from the London Datastore.  A brief description of the work is provided below.Forecasting future domestic water demand across London is likely to be a key factor determining water resource planning decisions in the future. Understanding the evolving demand spatially, will allow for planning authorities to focus the championing of sustainable water use strategies, including rainwater harvesting and greywater recycling, in the areas where the greatest benefits will be realised. These areas being those expected to have a significant demand increase in the future, which are located close to more energy intensive mains supply infrastructure; levelling the carbon playing field between decentralised, and mains supplies. Stage 1 was the development of a baseline forecast of domestic water demand across London at a high spatial resolution. ONS 2001 census datasets (KS160301_50_ GeoPolicy_LOND.xls and UV420301_130_ GeoPolicy_LOND.xls) were used to calculate mean household occupancy for each of London’s 24140 census output areas (OAs). Published household occupancy consumption figures from the Mayors Draft Water Strategy (GLA, 2008) were used to calculate a baseline domestic water demand for each OA for 2001. Stage 2 was to create a forecasting function through multiple regression analysis utilising variables that the GLA produce yearly projections for. In this application Ward projections were most useful so baseline demand forecasts for each OA were amalgamated into their encompassing Wards. A forecasting function was derived between baseline domestic water demand, Ward population and Ward population density (ward-profiles-2010_GIS.xls and gla_pop_proj_2009rnd_all_ wards_london_plan.xls). This forecasting function was then used to calculate ward domestic water consumption at 5 year intervals up to 2031. Results are in good agreement with previous work (within 4%) that has utilised metered data not publically available to develop a water demand forecast for the London Borough of Waltham Forest (Parsons et al., 2009).Figure 1 Baseline Demand in LondonFigure 2 GLA Baseline London DemandFigure 3 Demand Forecast 2011-2031Figure 4 Demand Change 2011-2026		Forecasting Domestic Water Consumption 	mailto:ashley.woods.09@ucl.ac.uk	
http://data.london.gov.uk/datastore/applications/focus-london-labour-market	United Kingdom		[Employment by Self-Employed, Full time and Part time and Gender, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/employment-self-employed-full-time-and-part-time-and-gender-borough], [Workless Households, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/workless-households-borough], [Working-age Employment and Disability, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/working-age-employment-and-disability-borough], [National Insurance Number Registrations of Overseas Nationals, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/national-insurance-number-registrations-overseas-nationals-borough], [Employment Rates by Broad Ethnic Group (working-age), Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/employment-rates-broad-ethnic-group-working-age-borough], [Economic Activity Rate, Employment Rate and Unemployment Rate by Ethnic Group & Nationality, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/economic-activity-rate-employment-rate-and-unemployment-rate-ethnic-group-national], [Employment Rate by Gender (working-age and aged 16+), Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/employment-rate-gender-working-age-and-aged-16-borough]		EN			 FOCUSONLONDON2011: LABOURMARKET: BEYONDHEADLINES In 2009, the overall proportion of the London working-age population who were in work was around two percentage points below the UK figure but this does not begin to tell the story of London’s labour market. London is a complex city of extremes with significant differences between various sub-groups of population. It is important to understand which groups are doing well and those doing poorly. This report, authored by Gareth Piggott in the Intelligence Unit, aims to shed light on some of the complexities of London’s labour market, beyond headline findings. It looks at employment rates and pay for different groups within the population and compares London with other regions and the UK average. This report is the fourth release of the Focus on London series following Population and Migration, Health and Income and Spending at Home. Reports on a wide range of themes will be released regularly throughout the year.See other reports from this Focus on London series.  PRESENTATION: What factors influence a Londoner’s pay and probability of employment? This interactive presentation finds the answer to this question. Click on the start button at the bottom of the slide to access.		Focus on London - Labour Market	http://data.london.gov.uk/datastore/applications/focus-london-population-and-migration	
http://data.london.gov.uk/datastore/applications/most-popular-bike-share-routes-london	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			Oliver O'Brien has created a visualisation showing the most popular bike share routes in London.Or see Oliver's live Bike Share/cycle hire map of London and other cities. These maps track bicycle usage every 10 minutes over the past 2 days.		Most Popular Bike Share Routes in London	http://bikes.oobrien.com/london/timeline/	
http://data.london.gov.uk/datastore/applications/cycle-hire-average-journey-times	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			James Cheshire has created a visualisation showing the average relative duration of cycle hire trips made during a four month period.		Cycle Hire Average Journey Times	http://spatialanalysis.co.uk/	
http://data.london.gov.uk/datastore/applications/first-million-cycle-hire-trips	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			Matthew Clark from Steer Davies Gleave has created a visualisation showing the first million cycle hire trips.		First Million Cycle Hire Trips	http://www.steerdaviesgleave.com/	
http://data.london.gov.uk/datastore/applications/london-visualisation-bus-stop-location-routes	United Kingdom		[TfL Bus Stop Locations and Routes (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-bus-stop-locations-and-routes]		EN			Anil Bawa-Cavia has created an animated portrait animated portrait (a 'flowprint') of London showing bus stop locations and routes.		London Visualisation on Bus Stop Location & Routes	http://urbagram.net/v1/show/Flowprint	
http://data.london.gov.uk/datastore/applications/live-london-underground-departures	United Kingdom		[Tube Departure Boards, Line Status and Station status (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-tube-status]		EN			Peter Hicks has created a site showing live departures from any London Underground Station 		Live London Underground Departures	http://blog.poggs.com/about/	
http://data.london.gov.uk/datastore/applications/tube-performance-maps	United Kingdom		[Tube Departure Boards, Line Status and Station status (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-tube-status]		EN			Placr have created a map showing the peformance of London tubes in real time.		Tube Performance Maps	http://www.placr.co.uk/	
http://data.london.gov.uk/datastore/applications/live-train-map-london-underground	United Kingdom		[TfL API Beta (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-api-beta]		EN			Matthew Somerville Track London Tube trains in real time on this map showing all trains in real time on the London Underground back up and running. 		Live Train Map for the London Underground	http://www.dracos.co.uk/	
http://data.london.gov.uk/datastore/applications/tfl-cycle-hire-interactive-map	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			Eric George has created an interactive map which monitors the number of free slots for parking Cycle Hire bikes throughout the day.		TfL Cycle Hire Interactive Map	http://canipark.it/day/mon	
http://data.london.gov.uk/datastore/applications/compare-maps	United Kingdom		[TfL Station Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-station-locations]		EN			Compare the Tube, Overground rail and DLR stations map with the Assembly Transport Committee's map of stations showing step-free access from platform to street.Source: >London Assembly Transport Committee report: Accessibility of the transport network.		Compare the Maps - 	http://www.london.gov.uk/moderngov/mgCommitteeDetails.aspx?ID=173	
http://data.london.gov.uk/datastore/applications/focus-london-income-and-spending-home	United Kingdom		[Earnings by Place of Residence, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/earnings-place-residence-borough], [Average Income of Tax Payers, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/average-income-tax-payers-borough], [Personal Insolvency Statistics, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/personal-insolvency-statistics-borough], [Ratio of House Prices to Earnings, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/ratio-house-prices-earnings-borough], [Average House Prices, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/average-house-prices-borough], [Registered Social Landlords Average Rents (None, United Kingdom) http://data.london.gov.uk/datastore/package/registered-social-landlords-average-rents], [Local Authority Average Rents (None, United Kingdom) http://data.london.gov.uk/datastore/package/local-authority-average-rents], [Indices of Multiple Deprivation, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/indices-multiple-deprivation-borough], [Housing Tenure of Households, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/housing-tenure-households-borough]		EN			 FOCUSONLONDON2010:  INCOMEANDSPENDINGATHOME Household income in London far exceeds that of any other region in the UK. At £900 per week, London’s gross weekly household income is 15 per cent higher than the next highest region. Despite this, the costs to each household are also higher in the capital. Londoners pay a greater amount of their income in tax and national insurance than the UK average as well as footing a higher bill for housing and everyday necessities. All of which leaves London households less well off than the headline figures suggest.  This chapter, authored by Richard Walker in the GLA Intelligence Unit, begins with an analysis of income at both individual and household level, before discussing the distribution and sources of income. This is followed by a look at wealth and borrowing and finally, focuses on expenditure including an insight to the cost of housing in London, compared with other regions in the UK. This report is the third release of the Focus on London 2010 series following Population and Migration and Health. Reports on a wide range of themes will be released regularly throughout the year.See other reports from this Focus on London series.  PRESENTATION: This interactive presentation finds the answer to the question, who really is better off, an average London or UK household? This analysis takes into account available data from all types of income and expenditure. Click on the start button at the bottom of the slide to access.		Focus on London - Income and Spending at Home	http://data.london.gov.uk/datastore/applications/focus-london-population-and-migration	
http://data.london.gov.uk/datastore/applications/animated-population-cartograms	United Kingdom		[Historic Census Population (None, United Kingdom) http://data.london.gov.uk/datastore/package/historic-census-population]		EN			This dynamic visualisation was produced by Daniel Lewis, a PhD student at University College London, and presents London's changing population as a series of animated cartograms. Each London Borough is resized in proportion to its population in 10 year intervals. Select the image below and the play button to watch London's population change. 		Animated Population Cartograms	http://www.danieljlewis.org	
http://data.london.gov.uk/datastore/applications/gla-spending-dashboard	United Kingdom		[GLA Expenditure over £250 (None, United Kingdom) http://data.london.gov.uk/datastore/package/gla-expenditure]		EN			Chris Taggart from Openlylocal has created a dashboard showing GLA expenditure.		GLA Spending Dashboard	http://openlylocal.com/councils/27-Greater-London-Authority/spending	
http://data.london.gov.uk/datastore/applications/focus-london-health	United Kingdom		[Immunisation Rates for Children at 1st, 2nd and 5th Birthdays (None, United Kingdom) http://data.london.gov.uk/datastore/package/immunisation-rates-children-1st-2nd-and-5th-birthdays], [Immunisation Rates at 2nd Birthday (None, United Kingdom) http://data.london.gov.uk/datastore/package/immunisation-rates-2nd-birthday], [Immunisation Rates at 5th Birthday (None, United Kingdom) http://data.london.gov.uk/datastore/package/immunisation-rates-5th-birthday], [Teenage Conceptions, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/teenage-conceptions-borough], [Alcohol Related Indicators, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/alcohol-related-indicators-borough], [Prevalence of Childhood Obesity, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/prevalence-childhood-obesity-borough], [Infant and Perinatal Mortality (None, United Kingdom) http://data.london.gov.uk/datastore/package/infant-and-perinatal-mortality], [Hospital Admissions due to Injury of Children, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/hospital-admissions-due-injury-children-borough], [Life Expectancy at Birth and at Age 65, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/life-expectancy-birth-and-age-65-borough], [Suicide Mortality Rates, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/suicide-mortality-rates-borough]		EN			 FOCUSONLONDON2010:  HEALTH: CHILDRENANDYOUNGPEOPLE The health and wellbeing of London’s children and young people is fundamental to the health of the city. The recent Marmot Review of health inequalities noted that “What a child experiences during the early years lays down the foundation for the whole of their life.” The Mayor’s Health Inequality Strategy for London responds to this by challenging all partners in London to create “conditions that lead to better early years experiences”.This chapter, authored by colleagues at the London Health Observatory, provides recent evidence on the health experience of children and young people in London. The report includes data about the Local Index of Child Wellbeing, infant mortality, breastfeeding, immunisation, injury, childhood obesity, physical activity, diet, smoking, alcohol consumption, drug use, teenage conceptions and sexual health.  It reveals many areas of inequality within the city, but also highlights the ways in which London’s children are doing well. This report is the second release of the Focus on London 2010 series following Population and Migration. Reports on themes such as Economy, Income and Lifestyles, Poverty, and Labour Market, and many more will be released regularly throughout the year.See other reports from this Focus on London series.		Focus on London - Health	http://www.marmotreview.org/AssetLibrary/pdfs/Reports/FairSocietyHealthyLives.pdf	
http://data.london.gov.uk/datastore/applications/public-spend-and-service-use-london	United Kingdom		[Office for National Statistics (ONS) Population Estimates, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/office-national-statistics-ons-population-estimates-borough]		EN			This document has been produced ahead of the Comprehensive Spending Review. It is designed to give an overview of London in terms of its population and its use of key public services. We use a range of statistics and Public Expenditure Statistical Analyses (PESA) data to show London’s share of expenditure on these services as a proportion of overall UK spend.This report covers a range of data including: Population, Earnings, Numbers of educational institutions and students,  Numbers on benefits, Police service strength, and Health service workforce and beds.Following the CSR we will be producing briefings that will provide greater detail on the consequences of the CSR on our city. For further information please contact the GLA Intelligence Unit via email intelligence@london.gov.uk or call 020 7983 4922.Download the data in Excel  		Public Spend and Service Use in London	http://data.london.gov.uk/documents/Public-spend-service-use-london.pdf	
http://data.london.gov.uk/datastore/applications/chart-showing-changes-migration-and-natural-change-region-1994-2009	United Kingdom		[Net Migration and Natural Change, Region (None, United Kingdom) http://data.london.gov.uk/datastore/package/net-migration-and-natural-change-region]		EN			●  Natural change accounted for 510,000 new Londoners over the 2001-2009 period.●  Between 2001-2009 London attracted 1,380,000 migrants from Overseas and 1,460,000 from the rest of the UK. Of those leaving London 2,100,000 went to the rest of the UK and only 820,000 went Overseas. ●  The net inflow from Overseas was 560,000 thousand and the net loss to the rest of the UK was 640,000.●  In 2008-09 natural change led to 78,000 more Londoners compared to only 8,000 due to migration.The chart below shows the net change in population for each region of England and Wales for each of the three components of population change. The year refers to a mid-year to mid-year, so for example 2009 covers the change between mid-2008 and mid-2009.Back to Focus on London report		Chart Showing Changes in Migration, and Natural Change by Region, 1994-2009	http://data.london.gov.uk/datastore/applications/focus-london-population-and-migration	
http://data.london.gov.uk/datastore/applications/example-opinion-data-visualisations	United Kingdom		[GLA Young Londoners' Survey 2009 (None, United Kingdom) http://data.london.gov.uk/datastore/package/gla-young-londoners-survey-2009], [Annual London Survey 2010 (None, United Kingdom) http://data.london.gov.uk/datastore/package/annual-london-survey-2010]		EN			These are some examples of visualising opinion research data using Excel to look at demographic differences.  They've been created by the Opinion Research and Consultation team at the GLA using data from the Annual London Survey and Young Londoner's Survey.		Example Opinion Data Visualisations	http://data.london.gov.uk/datastorefiles/visualisations/yls-als-example-visualisation.xls	
http://data.london.gov.uk/datastore/applications/population-london-nationality	United Kingdom		[Population by Nationality (None, United Kingdom) http://data.london.gov.uk/datastore/package/population-nationality]		EN			Visualisation of the overseas nationals population resident in London in 2009 broken down by nationality.		Population of London by Nationality	http://manyeyes.alphaworks.ibm.com/manyeyes/visualizations/resident-population-of-london-brok/	
http://data.london.gov.uk/datastore/applications/population-density-2009	United Kingdom		[Land Area and Population Density, Ward and Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/land-area-and-population-density-ward-and-borough]		EN			Population density is normally calculated using all the land area, but there is an alternative method that does not include area used for things like offices, shops, railways, roads and water for example. This alternative method includes only area used for housing and gardens - areas residents use, and also gives the option to include greenspace. In traditional density figures, Kensington and Chelsea had the highest rank in London with 137 person per hectare using 2009 mid year estimates. But if only land for domestic buildings and gardens is used instead, Tower Hamlets becomes the most densely populated area at 642 persons per hectare, followed by Westminster (551), which likely reflects the high proportion of high-rise housing in these areas.Back to Focus on London report		Population Density 2009	http://data.london.gov.uk/datastore/applications/focus-london-population-and-migration	
http://data.london.gov.uk/datastore/applications/population-estimates-1961-2009	United Kingdom				EN			In 2009 Barnet overtook Croydon as the most populous London borough. Prior to this Croydon had been the largest since 1966 when Lambeth was the number one. Barnet's population of 343,100 is the largest of any borough since 1951 when Lambeth had a high of 347,000, which is likely be overtaken soon. Click on the interactive chart below to explore the data.However, Barnet has some way to go before it reaches the largest ever borough population, which was Tower Hamlets in 1901 - 597,000, pipping Southwark that year by around 1,000 people, though the latter borough had the largest population between 1911 and the start of the second world war. (NB Although the current boroughs were only formed in 1965, albeit with minor boundary changes since, population figures have been calculated for previous years using historic Census data.)See the full dataset on the DatastoreBack to Focus on London report		Population Estimates 1961-2009	http://data.london.gov.uk/datastore/package/historic-census-population	
http://data.london.gov.uk/datastore/applications/focus-london-population-and-migration	United Kingdom		[GLA Population Projections 2009 Round (revised), London Plan, Borough SYA (None, United Kingdom) http://data.london.gov.uk/datastore/package/gla-population-projections-2009-round-revised-london-plan-borough-sya], [National Insurance Number Registrations of Overseas Nationals, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/national-insurance-number-registrations-overseas-nationals-borough], [Births by Birthplace of Mother, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/births-birthplace-mother-borough], [Births and Fertility Rates, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/births-and-fertility-rates-borough], [Office for National Statistics (ONS) Population Estimates, Borough (None, United Kingdom) http://data.london.gov.uk/datastore/package/office-national-statistics-ons-population-estimates-borough]		EN			This report was released in September 2010. However, recent demographic data is available on the datastore - you may find the links to packages at the foot of the page useful.This report will be updated later in 2012 following the publication of Census, and ONS mid-year population estimates.		Focus on London - Population and Migration	http://data.london.gov.uk/focus-on-london	
http://data.london.gov.uk/datastore/applications/dwellings-council-tax-band	United Kingdom		[Dwellings by Council Tax Band, Output Areas (None, United Kingdom) http://data.london.gov.uk/datastore/package/dwellings-council-tax-band-output-areas]		EN			Andria has created a number of maps using the Dwellings by Council Tax band dataset.		Dwellings by Council Tax Band	http://maptube.org/map.aspx?s=DBHFGkkWRcsKExg2yGbAp8HAp0TAoRnd	
http://data.london.gov.uk/datastore/applications/focus-london-2009	United Kingdom		[2009 London Borough Stat-pack (None, United Kingdom) http://data.london.gov.uk/datastore/package/2009-london-borough-stat-pack]		EN			Packed with interesting information about our capital city, the Focus on London (FoL) report offers a unique snapshot of life in London.The report is produced by the GLA's statistical department, Data Management Analysis Group (DMAG) in partnership with the London Development Agency, Office for National Statistics, London Health Observatory, Met Police, London Ambulance Service and London Fire Brigade.In addition we’ve created a single dataset for the underlying data that support the report so that everyone can access the data.Download the full reportDownload all data from the report		Focus on London 2009	http://data.london.gov.uk/visualisations/fol09-with-links.pdf	
http://data.london.gov.uk/datastore/applications/tfl-cycle-hire-mashup	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			Created by Ben Baker this mashup shows the realtime status of all docking points, with streetview integration., 		TfL Cycle Hire Mashup	http://cyclehire.eu/	
http://data.london.gov.uk/datastore/applications/tfl-london-cycle-hire-api	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			Sachin Handiekar has created an API for the TfL Cycle Hire docking stations. Data is updated every minute.		TfL London Cycle Hire API	http://dockstats.appspot.com/	
http://data.london.gov.uk/datastore/applications/london-cycle-hire-explorer	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			Designed by Tom Taylor the London Cycle Hire Explorer shows graphs of bike availability at each site, as well as ranking stations in order of popularity.		London Cycle Hire Explorer	http://tomtaylor.co.uk/	
http://data.london.gov.uk/datastore/applications/availability-bikes-docking-stations	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			Graphs showing availability of bikes at each of the docking stations over the last 24 hours.		Availability of Bikes at Docking Stations	http://www.gicentre.org/tfl_bikes/	
http://data.london.gov.uk/datastore/applications/new-cycle-hire-augmented-reality-app	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			New app that allows users to visualise the nearest cycle hire docking stations.		New Cycle Hire Augmented Reality App	http://thenextweb.com/uk/2010/08/12/find-londons-boris-bikes-via-augmented-reality-on-your-iphone/?awesm=tnw.to_16gBq&utm_medium=tnw.to-twitter&utm_source=direct-tnw.to&utm_content=twitter-publisher-main	
http://data.london.gov.uk/datastore/applications/cycle-hire-realtime-data-api	United Kingdom		[TfL Cycle Hire Locations (None, United Kingdom) http://data.london.gov.uk/datastore/package/tfl-cycle-hire-locations]		EN			Datastore follower and developer Adrian Short has just drawn this to our attention. He has created his own API for live cycle hire data which he hopes will make some developers' lives easier. Let us know what you think @LDNMayor Data		Cycle Hire Realtime Data API	http://twitter.com/adrianshort	
